Id,PostTypeId,Tags,AnswerCount,CreationDate,TagName,Count
"51890","2","","","2008-09-09 13:33:06","",""
"51894","2","","","2008-09-09 13:33:49","",""
"51895","2","","","2008-09-09 13:34:12","",""
"51897","2","","","2008-09-09 13:34:55","",""
"51898","1","<c#><.net><winforms>","3","2008-09-09 13:35:10","form-alter","6"
"51901","2","","","2008-09-09 13:35:49","",""
"51902","2","","","2008-09-09 13:36:17","",""
"51903","2","","","2008-09-09 13:36:26","",""
"51906","2","","","2008-09-09 13:37:21","",""
"51909","2","","","2008-09-09 13:38:55","development-mode","30"
"51910","2","","","2008-09-09 13:39:12","",""
"51911","2","","","2008-09-09 13:41:11","",""
"51912","2","","","2008-09-09 13:41:49","",""
"51913","2","","","2008-09-09 13:41:50","",""
"51914","2","","","2008-09-09 13:42:09","",""
"51916","2","","","2008-09-09 13:43:09","",""
"51917","2","","","2008-09-09 13:44:14","",""
"51918","2","","","2008-09-09 13:45:21","",""
"51920","2","","","2008-09-09 13:45:36","",""
"51921","2","","","2008-09-09 13:45:58","",""
"51922","2","","","2008-09-09 13:46:03","",""
"51923","2","","","2008-09-09 13:46:39","",""
"51925","1","<visual-studio><svn><continuous-integration>","9","2008-09-09 13:47:10","",""
"51926","2","","","2008-09-09 13:47:15","",""
"51927","1","<arrays><list><groovy>","8","2008-09-09 13:47:51","",""
"51928","2","","","2008-09-09 13:48:06","",""
"51930","2","","","2008-09-09 13:49:54","",""
"51931","1","<.net><t4><typeloadexception>","2","2008-09-09 13:50:12","",""
"51932","2","","","2008-09-09 13:50:17","",""
"51933","2","","","2008-09-09 13:50:18","",""
"51934","2","","","2008-09-09 13:50:33","",""
"51935","2","","","2008-09-09 13:50:38","",""
"51936","2","","","2008-09-09 13:50:39","",""
"51938","2","","","2008-09-09 13:52:58","",""
"51939","2","","","2008-09-09 13:54:21","",""
"51941","1","<excel><vba>","5","2008-09-09 13:54:58","",""
"51942","2","","","2008-09-09 13:55:41","",""
"51944","2","","","2008-09-09 13:56:30","dcraw","27"
"51945","2","","","2008-09-09 13:56:37","",""
"51946","2","","","2008-09-09 13:56:56","",""
"51947","2","","","2008-09-09 13:57:07","",""
"51948","1","<c++><windows><visual-studio><mfc><internationalization>","13","2008-09-09 13:57:24","top-down","42"
"51949","1","<c++><string><filenames><file-extension>","26","2008-09-09 13:57:34","",""
"51950","1","<.net><unit-testing>","8","2008-09-09 13:58:03","",""
"51951","2","","","2008-09-09 13:58:24","sreg","6"
"51952","2","","","2008-09-09 13:58:26","tripcode","4"
"51953","2","","","2008-09-09 13:58:36","",""
"51957","2","","","2008-09-09 13:59:46","",""
"51958","2","","","2008-09-09 13:59:55","",""
"51960","2","","","2008-09-09 14:01:33","file-pointer","162"
"51964","1","<c#><asp.net><webforms>","10","2008-09-09 14:03:13","",""
"51965","2","","","2008-09-09 14:03:36","ftpwebresponse","41"
"51966","2","","","2008-09-09 14:04:46","number-crunching","9"
"51968","2","","","2008-09-09 14:05:23","",""
"51969","1","<sql-server><isolation-level><read-committed-snapshot>","3","2008-09-09 14:07:11","",""
"51970","2","","","2008-09-09 14:07:25","",""
"51972","2","","","2008-09-09 14:08:43","",""
"51975","2","","","2008-09-09 14:09:51","",""
"51976","2","","","2008-09-09 14:10:06","",""
"51977","2","","","2008-09-09 14:10:50","web-scripting","98"
"51978","2","","","2008-09-09 14:13:10","",""
"51979","2","","","2008-09-09 14:13:24","",""
"51980","2","","","2008-09-09 14:13:47","",""
"51981","2","","","2008-09-09 14:14:58","",""
"51986","2","","","2008-09-09 14:17:10","",""
"51987","2","","","2008-09-09 14:17:34","ismouseover","48"
"51988","1","<iphone><android><blackberry><mobile><webos>","17","2008-09-09 14:18:23","cdda","6"
"51991","2","","","2008-09-09 14:20:00","",""
"51992","2","","","2008-09-09 14:20:02","obliterate","7"
"51993","2","","","2008-09-09 14:20:06","",""
"51995","2","","","2008-09-09 14:21:42","",""
"51997","2","","","2008-09-09 14:22:30","android-networking","926"
"51999","2","","","2008-09-09 14:23:01","load-factor","32"
"52002","1","<string><language-agnostic>","69","2008-09-09 14:24:27","magnify","59"
"52003","2","","","2008-09-09 14:24:49","touches","230"
"52004","2","","","2008-09-09 14:26:10","",""
"52006","2","","","2008-09-09 14:26:28","",""
"52008","1","<.net><excel><vsto><pivot-table>","5","2008-09-09 14:26:39","embarrassingly-parallel","29"
"52009","2","","","2008-09-09 14:27:16","",""
"52010","2","","","2008-09-09 14:28:10","font-linking","5"
"52011","2","","","2008-09-09 14:29:12","textout","38"
"52013","2","","","2008-09-09 14:29:51","gwt-dispatch","12"
"52014","2","","","2008-09-09 14:29:58","",""
"52015","2","","","2008-09-09 14:30:30","",""
"52019","2","","","2008-09-09 14:32:26","",""
"52020","2","","","2008-09-09 14:32:52","boost-spirit-qi","698"
"52021","2","","","2008-09-09 14:33:44","",""
"52022","1","<.net><reflection><assemblies><dependencies><nsis>","3","2008-09-09 14:34:29","",""
"52023","2","","","2008-09-09 14:34:32","",""
"52024","2","","","2008-09-09 14:34:38","wcf-instancing","8"
"52028","2","","","2008-09-09 14:35:10","jquery-ui-accordion","997"
"52029","2","","","2008-09-09 14:35:53","",""
"52030","2","","","2008-09-09 14:36:11","eventreceiver","47"
"52031","2","","","2008-09-09 14:36:32","schemaspy","44"
"52032","2","","","2008-09-09 14:36:38","",""
"52033","2","","","2008-09-09 14:36:53","",""
"52034","2","","","2008-09-09 14:37:04","label-control","8"
"52036","2","","","2008-09-09 14:37:38","",""
"52037","2","","","2008-09-09 14:37:39","",""
"52038","2","","","2008-09-09 14:38:07","foreigner","15"
"52039","2","","","2008-09-09 14:38:26","",""
"52040","2","","","2008-09-09 14:39:02","android-hardware","216"
"52041","2","","","2008-09-09 14:39:06","",""
"52042","2","","","2008-09-09 14:39:24","",""
"52044","2","","","2008-09-09 14:40:08","yaml-cpp","317"
"52045","2","","","2008-09-09 14:40:32","",""
"52046","1","<flash><actionscript-3><web-services>","2","2008-09-09 14:40:34","sample-data","149"
"52048","2","","","2008-09-09 14:41:02","",""
"52050","2","","","2008-09-09 14:41:56","getscript","187"
"52051","2","","","2008-09-09 14:42:18","",""
"52052","2","","","2008-09-09 14:42:56","",""
"52053","2","","","2008-09-09 14:42:58","model-view-adapter","4"
"52054","2","","","2008-09-09 14:43:05","",""
"52055","2","","","2008-09-09 14:43:31","",""
"52056","2","","","2008-09-09 14:43:52","nsrunalertpanel","8"
"52057","2","","","2008-09-09 14:44:43","",""
"52059","1","<windows><com>","4","2008-09-09 14:47:49","monospace","118"
"52060","2","","","2008-09-09 14:48:32","",""
"52061","2","","","2008-09-09 14:49:01","",""
"52062","2","","","2008-09-09 14:49:18","",""
"52063","2","","","2008-09-09 14:49:25","",""
"52064","2","","","2008-09-09 14:49:42","",""
"52066","1","<regex><datetime><information-retrieval>","4","2008-09-09 14:50:20","lighthouse","795"
"52071","1","<.net><path>","5","2008-09-09 14:50:57","",""
"52072","1","<php><frameworks>","7","2008-09-09 14:51:12","",""
"52074","2","","","2008-09-09 14:52:00","",""
"52077","2","","","2008-09-09 14:53:26","",""
"52080","1","<javascript><loops>","4","2008-09-09 14:55:10","stringcomparer","25"
"52081","2","","","2008-09-09 14:55:20","",""
"52082","2","","","2008-09-09 14:55:32","",""
"52083","2","","","2008-09-09 14:55:34","jfeed","19"
"52084","1","<sql-server><xml><xquery>","5","2008-09-09 14:57:01","",""
"52086","2","","","2008-09-09 14:57:35","",""
"52088","2","","","2008-09-09 14:57:59","",""
"52089","2","","","2008-09-09 14:58:49","",""
"52090","2","","","2008-09-09 14:58:52","",""
"52091","2","","","2008-09-09 14:59:43","addsubview","546"
"52092","1","<oop><programming-languages>","14","2008-09-09 15:00:13","",""
"52097","2","","","2008-09-09 15:02:32","",""
"52098","1","<windows-mobile><mobile>","2","2008-09-09 15:02:51","",""
"52099","2","","","2008-09-09 15:03:04","",""
"52100","2","","","2008-09-09 15:04:26","",""
"52101","2","","","2008-09-09 15:05:00","event-wait-handle","50"
"52102","2","","","2008-09-09 15:05:05","",""
"52103","1","<sql-server-2008><sql-server-2005><ssms>","4","2008-09-09 15:05:53","atomic-swap","22"
"52106","2","","","2008-09-09 15:07:01","",""
"52107","2","","","2008-09-09 15:07:09","scriptservice","13"
"52108","1","<visual-studio><keyboard-shortcuts><resharper>","5","2008-09-09 15:07:38","",""
"52109","2","","","2008-09-09 15:08:28","derived-instances","18"
"52111","2","","","2008-09-09 15:09:04","",""
"52112","1","<java><svn>","2","2008-09-09 15:09:08","google-language-api","26"
"52114","2","","","2008-09-09 15:10:48","",""
"52116","2","","","2008-09-09 15:11:17","",""
"52117","2","","","2008-09-09 15:11:19","omml","13"
"52118","2","","","2008-09-09 15:11:58","",""
"52119","2","","","2008-09-09 15:12:37","",""
"52121","2","","","2008-09-09 15:12:52","",""
"52122","2","","","2008-09-09 15:13:00","",""
"52126","2","","","2008-09-09 15:15:01","",""
"52128","2","","","2008-09-09 15:15:33","",""
"52130","2","","","2008-09-09 15:16:07","",""
"52133","2","","","2008-09-09 15:16:47","",""
"52134","1","<.net><reflection><frameworks><assemblies>","7","2008-09-09 15:18:14","",""
"52136","2","","","2008-09-09 15:18:50","debug-backtrace","69"
"52137","2","","","2008-09-09 15:19:32","",""
"52138","2","","","2008-09-09 15:19:38","",""
"52139","2","","","2008-09-09 15:20:03","",""
"52140","1","<ajax><flash><ria>","11","2008-09-09 15:20:26","",""
"52145","2","","","2008-09-09 15:22:53","",""
"52146","2","","","2008-09-09 15:23:22","",""
"52149","2","","","2008-09-09 15:24:51","",""
"52150","2","","","2008-09-09 15:25:14","datagridcell","127"
"52151","2","","","2008-09-09 15:25:14","java-server","189"
"52152","2","","","2008-09-09 15:26:17","",""
"52153","2","","","2008-09-09 15:27:03","",""
"52158","2","","","2008-09-09 15:28:27","interopbitmapimage","7"
"52159","2","","","2008-09-09 15:28:57","telnetlib","315"
"52160","1","<vb6><runtime>","4","2008-09-09 15:29:16","shouldstartload","9"
"52161","2","","","2008-09-09 15:30:19","",""
"52163","2","","","2008-09-09 15:30:30","",""
"52164","2","","","2008-09-09 15:31:22","",""
"52166","2","","","2008-09-09 15:31:46","png-transparency","12"
"52167","1","<unit-testing><parsing>","4","2008-09-09 15:32:16","",""
"52169","1","<sql-server>","2","2008-09-09 15:32:27","github-api","3798"
"52172","1","<windows><filesystems>","9","2008-09-09 15:32:44","",""
"52173","2","","","2008-09-09 15:32:58","",""
"52175","2","","","2008-09-09 15:33:54","openoffice-impress","34"
"52176","1","<algorithm><math><language-agnostic>","27","2008-09-09 15:33:58","",""
"52179","2","","","2008-09-09 15:34:19","",""
"52181","2","","","2008-09-09 15:35:15","",""
"52183","2","","","2008-09-09 15:35:37","attribute-exchange","9"
"52187","1","<linux><serial-port><virtual-serial-port>","10","2008-09-09 15:36:19","",""
"52189","2","","","2008-09-09 15:36:29","",""
"52191","2","","","2008-09-09 15:37:18","",""
"52192","2","","","2008-09-09 15:37:22","",""
"52194","2","","","2008-09-09 15:38:01","",""
"52195","2","","","2008-09-09 15:38:21","",""
"52196","2","","","2008-09-09 15:38:59","",""
"52197","2","","","2008-09-09 15:39:51","",""
"52199","2","","","2008-09-09 15:40:18","",""
"52200","2","","","2008-09-09 15:40:21","idispatchmessageinspector","51"
"52202","2","","","2008-09-09 15:40:50","",""
"52203","2","","","2008-09-09 15:41:47","custom-model-binder","177"
"52205","2","","","2008-09-09 15:42:11","",""
"52207","2","","","2008-09-09 15:42:50","",""
"52212","2","","","2008-09-09 15:44:37","screen-projection","4"
"52213","1","<html><http><refresh>","6","2008-09-09 15:45:19","",""
"52219","2","","","2008-09-09 15:48:43","",""
"52220","2","","","2008-09-09 15:48:45","",""
"52221","2","","","2008-09-09 15:48:54","",""
"52222","2","","","2008-09-09 15:49:23","",""
"52225","2","","","2008-09-09 15:49:56","",""
"52226","2","","","2008-09-09 15:52:08","",""
"52228","2","","","2008-09-09 15:53:29","",""
"52229","2","","","2008-09-09 15:53:32","offline-browsing","131"
"52231","2","","","2008-09-09 15:55:21","",""
"52232","2","","","2008-09-09 15:55:47","",""
"52233","2","","","2008-09-09 15:57:05","",""
"52234","1","<version-control><tfs><patch>","3","2008-09-09 15:57:38","set-intersection","283"
"52238","1","<javascript><ajax><prototypejs>","6","2008-09-09 15:58:37","",""
"52239","1","<linux><oracle-database><authentication><passwords><sysdba>","2","2008-09-09 15:58:37","",""
"52242","2","","","2008-09-09 16:03:42","",""
"52243","2","","","2008-09-09 16:04:01","",""
"52244","2","","","2008-09-09 16:05:00","",""
"52247","2","","","2008-09-09 16:05:45","constant-expression","235"
"52250","2","","","2008-09-09 16:07:00","",""
"52252","2","","","2008-09-09 16:07:25","",""
"52253","2","","","2008-09-09 16:07:33","",""
"52255","2","","","2008-09-09 16:08:55","",""
"52256","1","<.net><security>","4","2008-09-09 16:09:23","",""
"52257","2","","","2008-09-09 16:10:55","mosaic","121"
"52258","2","","","2008-09-09 16:11:13","",""
"52260","2","","","2008-09-09 16:11:36","",""
"52263","2","","","2008-09-09 16:12:49","",""
"52265","2","","","2008-09-09 16:13:38","",""
"52266","2","","","2008-09-09 16:14:01","",""
"52267","2","","","2008-09-09 16:14:15","",""
"52268","2","","","2008-09-09 16:14:25","ghc-api","40"
"52273","2","","","2008-09-09 16:19:13","",""
"52279","2","","","2008-09-09 16:25:01","arc4random","304"
"52280","2","","","2008-09-09 16:25:43","",""
"52284","2","","","2008-09-09 16:26:43","image-clipping","61"
"52286","1","<powershell><itunes>","2","2008-09-09 16:27:56","",""
"52290","1","<project-management><specifications><specs>","8","2008-09-09 16:28:27","",""
"52294","2","","","2008-09-09 16:29:57","",""
"52302","2","","","2008-09-09 16:32:46","census","184"
"52303","2","","","2008-09-09 16:32:52","linq-extensions","25"
"52304","2","","","2008-09-09 16:32:56","",""
"52307","2","","","2008-09-09 16:34:07","",""
"52309","2","","","2008-09-09 16:34:28","flex-skins","6"
"52310","2","","","2008-09-09 16:35:11","",""
"52311","1","<asp.net>","1","2008-09-09 16:35:15","jquery-ui-autocomplete","2117"
"52312","1","<c#><.net><performance><optimization><try-catch>","12","2008-09-09 16:36:09","",""
"52313","1","<c#><switch-statement>","5","2008-09-09 16:36:18","",""
"52314","2","","","2008-09-09 16:37:24","",""
"52315","1","<sql><sql-server>","5","2008-09-09 16:39:17","",""
"52316","2","","","2008-09-09 16:39:31","viewrendering","38"
"52317","2","","","2008-09-09 16:40:02","",""
"52318","2","","","2008-09-09 16:40:09","jmenu","363"
"52319","1","<visual-studio><windows-vista><windows-xp><sdk><tablet-pc>","1","2008-09-09 16:40:16","grails-domain-class","690"
"52321","1","<.net><vb.net><email><visual-studio-2005><.net-2.0>","5","2008-09-09 16:41:00","",""
"52322","2","","","2008-09-09 16:41:10","",""
"52323","2","","","2008-09-09 16:42:42","",""
"52324","2","","","2008-09-09 16:43:41","telerik-grid","1630"
"52326","1","<xml><visual-studio><xslt><visual-studio-2005>","2","2008-09-09 16:45:06","",""
"52327","2","","","2008-09-09 16:46:56","bcompiler","12"
"52328","2","","","2008-09-09 16:47:15","",""
"52330","2","","","2008-09-09 16:48:49","",""
"52332","2","","","2008-09-09 16:52:33","",""
"52336","2","","","2008-09-09 16:56:29","odata","7669"
"52337","2","","","2008-09-09 16:56:30","pageasynctask","18"
"52338","2","","","2008-09-09 16:57:00","",""
"52339","2","","","2008-09-09 16:57:01","",""
"52341","2","","","2008-09-09 16:59:47","",""
"52342","2","","","2008-09-09 17:00:11","",""
"52343","1","<java><jvm>","2","2008-09-09 17:00:43","3g","532"
"52344","1","<javascript><asp.net>","5","2008-09-09 17:01:00","tomtom","103"
"52345","2","","","2008-09-09 17:02:00","satellite-navigation","17"
"52347","2","","","2008-09-09 17:03:06","",""
"52348","2","","","2008-09-09 17:03:35","presentationml","36"
"52349","2","","","2008-09-09 17:03:47","",""
"52350","2","","","2008-09-09 17:05:39","drawingml","25"
"52352","2","","","2008-09-09 17:06:47","",""
"52353","1","<java><memory>","29","2008-09-09 17:07:03","",""
"52355","2","","","2008-09-09 17:07:47","",""
"52356","1","<sql-server><t-sql><copy>","6","2008-09-09 17:08:44","",""
"52357","1","<c++><logging><log4cpp>","6","2008-09-09 17:08:47","",""
"52358","2","","","2008-09-09 17:09:02","",""
"52359","1","<javascript><user-input>","6","2008-09-09 17:09:17","",""
"52360","1","<.net>","6","2008-09-09 17:10:12","",""
"52361","2","","","2008-09-09 17:10:26","tropo","30"
"52362","2","","","2008-09-09 17:11:35","",""
"52363","2","","","2008-09-09 17:12:10","",""
"52365","2","","","2008-09-09 17:13:03","rtmfp","90"
"52366","2","","","2008-09-09 17:13:12","",""
"52367","2","","","2008-09-09 17:13:28","",""
"52368","2","","","2008-09-09 17:13:33","",""
"52369","2","","","2008-09-09 17:13:46","",""
"52370","2","","","2008-09-09 17:13:47","",""
"52371","2","","","2008-09-09 17:13:59","",""
"52372","2","","","2008-09-09 17:14:09","",""
"52373","2","","","2008-09-09 17:14:15","",""
"52376","2","","","2008-09-09 17:15:06","filefilter","106"
"52377","2","","","2008-09-09 17:15:40","",""
"52379","2","","","2008-09-09 17:16:41","",""
"52380","2","","","2008-09-09 17:16:43","",""
"52381","2","","","2008-09-09 17:16:52","pageviews","228"
"52382","2","","","2008-09-09 17:16:53","",""
"52383","2","","","2008-09-09 17:17:00","",""
"52388","2","","","2008-09-09 17:18:43","scriptom","11"
"52389","2","","","2008-09-09 17:18:52","",""
"52390","2","","","2008-09-09 17:19:01","",""
"52391","2","","","2008-09-09 17:19:28","",""
"52392","2","","","2008-09-09 17:19:42","",""
"52393","2","","","2008-09-09 17:19:48","java-opts","78"
"52394","2","","","2008-09-09 17:19:59","",""
"52395","2","","","2008-09-09 17:20:40","sapscript","21"
"52398","1","<svn>","2","2008-09-09 17:21:46","",""
"52400","1","<object><design-patterns><intersection>","2","2008-09-09 17:22:31","",""
"52401","2","","","2008-09-09 17:22:37","",""
"52402","2","","","2008-09-09 17:22:47","",""
"52405","2","","","2008-09-09 17:23:05","",""
"52406","2","","","2008-09-09 17:23:16","jets3t","45"
"52407","2","","","2008-09-09 17:23:36","",""
"52408","2","","","2008-09-09 17:24:20","remote-management","30"
"52409","2","","","2008-09-09 17:24:24","",""
"52413","2","","","2008-09-09 17:26:16","",""
"52414","2","","","2008-09-09 17:26:18","",""
"52421","2","","","2008-09-09 17:31:10","",""
"52422","2","","","2008-09-09 17:31:15","",""
"52426","2","","","2008-09-09 17:32:25","",""
"52427","2","","","2008-09-09 17:32:33","",""
"52430","1","<sql-server><datediff>","4","2008-09-09 17:33:28","",""
"52431","1","<c++><opengl><sdl>","0","2008-09-09 17:33:45","",""
"52434","2","","","2008-09-09 17:34:49","",""
"52435","2","","","2008-09-09 17:35:28","",""
"52436","2","","","2008-09-09 17:36:51","",""
"52437","2","","","2008-09-09 17:38:12","",""
"52438","1","<c#><ruby><hashtable><literals>","4","2008-09-09 17:39:15","",""
"52440","2","","","2008-09-09 17:40:39","",""
"52443","2","","","2008-09-09 17:44:11","",""
"52445","1","<c>","6","2008-09-09 17:44:26","",""
"52446","2","","","2008-09-09 17:45:16","",""
"52447","1","<visual-studio><cvs><visual-sourcesafe>","5","2008-09-09 17:45:32","",""
"52449","1","<c#><.net><nhibernate>","3","2008-09-09 17:46:33","",""
"52454","2","","","2008-09-09 17:49:08","onbeforeprint","10"
"52455","2","","","2008-09-09 17:49:09","",""
"52456","2","","","2008-09-09 17:49:16","javaw","97"
"52458","2","","","2008-09-09 17:50:23","",""
"52460","1","<sql-server>","1","2008-09-09 17:51:36","",""
"52464","2","","","2008-09-09 17:52:44","build-triggers","54"
"52466","2","","","2008-09-09 17:53:28","conditional-binding","15"
"52469","1","<asp.net><visual-studio>","4","2008-09-09 17:55:39","",""
"52470","2","","","2008-09-09 17:56:06","quicklaunch","30"
"52475","2","","","2008-09-09 17:59:15","datacontracts","35"
"52477","2","","","2008-09-09 18:00:45","",""
"52478","2","","","2008-09-09 18:00:49","",""
"52479","2","","","2008-09-09 18:01:13","contextual-binding","22"
"52480","2","","","2008-09-09 18:01:24","",""
"52481","2","","","2008-09-09 18:01:48","",""
"52482","2","","","2008-09-09 18:02:25","",""
"52485","1","<asp.net><repeater><bind><objectdatasource>","4","2008-09-09 18:04:24","",""
"52486","2","","","2008-09-09 18:04:52","iksaveoptions","3"
"52492","1","<emacs><keyboard>","33","2008-09-09 18:08:44","easyb","25"
"52503","2","","","2008-09-09 18:11:44","",""
"52504","2","","","2008-09-09 18:12:08","",""
"52506","1","<c++><templates><grammar>","4","2008-09-09 18:13:55","",""
"52507","2","","","2008-09-09 18:14:04","",""
"52509","2","","","2008-09-09 18:14:51","nsprintoperation","57"
"52513","2","","","2008-09-09 18:16:42","",""
"52514","2","","","2008-09-09 18:16:58","",""
"52515","2","","","2008-09-09 18:18:18","",""
"52518","2","","","2008-09-09 18:20:33","",""
"52520","1","<desktop-application><cloud>","9","2008-09-09 18:21:12","",""
"52522","2","","","2008-09-09 18:22:09","",""
"52524","2","","","2008-09-09 18:22:25","",""
"52525","2","","","2008-09-09 18:22:54","",""
"52529","2","","","2008-09-09 18:24:52","",""
"52533","2","","","2008-09-09 18:26:07","",""
"52534","2","","","2008-09-09 18:26:23","",""
"52536","2","","","2008-09-09 18:28:15","",""
"52537","2","","","2008-09-09 18:28:19","",""
"52538","2","","","2008-09-09 18:29:02","bulletphysics","343"
"52541","2","","","2008-09-09 18:30:29","uipopovercontroller","1710"
"52542","2","","","2008-09-09 18:31:53","",""
"52543","2","","","2008-09-09 18:31:54","",""
"52545","2","","","2008-09-09 18:32:52","cfdata","36"
"52549","2","","","2008-09-09 18:34:09","",""
"52550","1","<c><operators><comma-operator>","9","2008-09-09 18:34:09","",""
"52556","2","","","2008-09-09 18:35:59","",""
"52557","1","<c++><c><optimization><gcc><pgo>","4","2008-09-09 18:36:49","overlayitem","47"
"52558","2","","","2008-09-09 18:37:07","",""
"52559","2","","","2008-09-09 18:37:35","",""
"52561","1","<iphone><html><mobile><mobile-website>","4","2008-09-09 18:40:02","itemizedoverlay","203"
"52563","1","<html><css>","11","2008-09-09 18:40:46","",""
"52564","2","","","2008-09-09 18:40:54","",""
"52565","2","","","2008-09-09 18:41:51","specflow","2313"
"52566","1","<sql-server><t-sql><sql-server-2000><debugging><deadlock>","1","2008-09-09 18:42:07","",""
"52568","2","","","2008-09-09 18:42:54","jri","144"
"52569","2","","","2008-09-09 18:43:01","rjava","612"
"52570","2","","","2008-09-09 18:43:06","curvycorners","17"
"52571","2","","","2008-09-09 18:43:30","adldap","83"
"52574","2","","","2008-09-09 18:44:40","buildmanager","14"
"52575","2","","","2008-09-09 18:45:56","",""
"52577","2","","","2008-09-09 18:46:27","",""
"52578","2","","","2008-09-09 18:46:31","",""
"52579","2","","","2008-09-09 18:46:40","",""
"52582","2","","","2008-09-09 18:48:14","pdfview","186"
"52583","1","<mysql><synchronization>","4","2008-09-09 18:48:21","",""
"52586","2","","","2008-09-09 18:49:24","loadviewstate","8"
"52590","2","","","2008-09-09 18:50:41","adfs2.0","559"
"52591","1","<asp.net><vb.net><.net-2.0><validation>","3","2008-09-09 18:50:45","",""
"52593","2","","","2008-09-09 18:50:55","",""
"52597","2","","","2008-09-09 18:51:31","",""
"52600","1","<.net><debugging><pdb-files>","4","2008-09-09 18:52:52","",""
"52605","2","","","2008-09-09 18:54:32","",""
"52609","2","","","2008-09-09 18:55:22","",""
"52610","2","","","2008-09-09 18:55:57","",""
"52611","2","","","2008-09-09 18:56:11","",""
"52615","2","","","2008-09-09 18:56:52","",""
"52617","2","","","2008-09-09 18:57:00","",""
"52621","1","<sql-server><windows-xp><sql-server-express>","9","2008-09-09 18:58:36","",""
"52625","2","","","2008-09-09 18:59:54","",""
"52626","1","<sql-server><version-control><build-automation><starteam>","2","2008-09-09 18:59:57","",""
"52633","2","","","2008-09-09 19:02:04","",""
"52634","1","<asp.net><linq-to-sql><data-binding>","3","2008-09-09 19:02:14","monoids","241"
"52639","2","","","2008-09-09 19:06:37","",""
"52640","2","","","2008-09-09 19:06:50","viewstub","108"
"52641","2","","","2008-09-09 19:07:11","",""
"52643","2","","","2008-09-09 19:08:57","",""
"52644","2","","","2008-09-09 19:09:12","",""
"52646","1","<php><javascript><xss>","5","2008-09-09 19:09:56","",""
"52647","2","","","2008-09-09 19:10:02","",""
"52648","2","","","2008-09-09 19:10:07","",""
"52650","2","","","2008-09-09 19:10:39","",""
"52651","2","","","2008-09-09 19:10:57","",""
"52652","1","<python><graphics>","15","2008-09-09 19:11:45","",""
"52654","2","","","2008-09-09 19:12:55","",""
"52655","2","","","2008-09-09 19:13:55","",""
"52656","2","","","2008-09-09 19:13:56","",""
"52657","1","<linq><unit-testing><linq-to-sql>","7","2008-09-09 19:13:59","",""
"52660","2","","","2008-09-09 19:14:26","",""
"52662","2","","","2008-09-09 19:14:43","",""
"52665","2","","","2008-09-09 19:15:55","virtual-file","33"
"52668","1","<asp.net-mvc>","8","2008-09-09 19:18:40","",""
"52670","2","","","2008-09-09 19:20:04","",""
"52671","2","","","2008-09-09 19:20:09","virtual-desktop","67"
"52673","2","","","2008-09-09 19:21:11","codecampserver","4"
"52674","1","<makefile>","6","2008-09-09 19:21:23","",""
"52675","2","","","2008-09-09 19:22:09","",""
"52676","1","<windows><keyboard-shortcuts>","40","2008-09-09 19:22:18","",""
"52677","2","","","2008-09-09 19:23:19","",""
"52678","2","","","2008-09-09 19:23:26","",""
"52680","2","","","2008-09-09 19:24:15","",""
"52682","2","","","2008-09-09 19:24:37","",""
"52685","2","","","2008-09-09 19:25:50","",""
"52686","2","","","2008-09-09 19:26:26","",""
"52687","2","","","2008-09-09 19:26:26","",""
"52689","2","","","2008-09-09 19:26:59","",""
"52691","2","","","2008-09-09 19:28:21","",""
"52692","2","","","2008-09-09 19:28:23","",""
"52693","2","","","2008-09-09 19:28:26","",""
"52695","2","","","2008-09-09 19:28:28","",""
"52698","1","<ide><blackberry><intellij-idea>","6","2008-09-09 19:29:06","",""
"52700","2","","","2008-09-09 19:31:58","",""
"52701","1","<java><mobile-phones>","4","2008-09-09 19:32:34","",""
"52702","1","<asp.net><sharepoint><ssl><binary><streaming>","2","2008-09-09 19:32:41","",""
"52703","1","<php>","3","2008-09-09 19:32:54","",""
"52704","1","<git><version-control><git-restore>","41","2008-09-09 19:33:59","",""
"52705","2","","","2008-09-09 19:34:06","",""
"52706","2","","","2008-09-09 19:34:19","",""
"52710","2","","","2008-09-09 19:36:21","imp","79"
"52711","1","<sql-server><unit-testing><resharper><vmware-tools>","6","2008-09-09 19:36:57","exp","240"
"52712","2","","","2008-09-09 19:37:17","",""
"52713","2","","","2008-09-09 19:37:40","",""
"52714","1","<c++><stl>","5","2008-09-09 19:37:44","custom-data-attribute","1111"
"52716","2","","","2008-09-09 19:38:10","",""
"52718","2","","","2008-09-09 19:39:12","",""
"52719","2","","","2008-09-09 19:39:24","",""
"52720","2","","","2008-09-09 19:39:26","listpreference","287"
"52721","2","","","2008-09-09 19:39:41","",""
"52722","2","","","2008-09-09 19:39:52","",""
"52723","1","<php><sql><sqlite><pdo>","4","2008-09-09 19:40:41","",""
"52724","1","<svn><perforce><svk>","2","2008-09-09 19:41:33","",""
"52725","2","","","2008-09-09 19:41:59","user-mode-linux","32"
"52726","2","","","2008-09-09 19:42:11","",""
"52727","2","","","2008-09-09 19:42:46","",""
"52728","2","","","2008-09-09 19:44:05","",""
"52729","2","","","2008-09-09 19:44:50","",""
"52730","1","<.net><visual-studio-2008><visual-studio-2005>","1","2008-09-09 19:45:03","",""
"52732","1","<flash><video><actionscript-2>","5","2008-09-09 19:45:11","",""
"52733","2","","","2008-09-09 19:45:13","",""
